Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2025-01-09,8:52 PM,29 °F,23 °F,78 %,SW,8 mph,0 mph,29.10 in,0.0 in,Cloudy
2025-01-09,9:52 PM,26 °F,21 °F,81 %,SW,8 mph,0 mph,29.10 in,0.0 in,Mostly Cloudy
2025-01-09,10:52 PM,27 °F,22 °F,81 %,SW,8 mph,0 mph,29.09 in,0.0 in,Cloudy
2025-01-09,11:52 PM,28 °F,24 °F,85 %,WSW,8 mph,0 mph,29.08 in,0.0 in,Cloudy
2025-01-09,12:44 AM,28 °F,25 °F,88 %,W,9 mph,0 mph,29.10 in,0.0 in,Cloudy
2025-01-09,12:52 AM,28 °F,25 °F,88 %,W,10 mph,0 mph,29.09 in,0.0 in,Cloudy
2025-01-10,1:52 AM,28 °F,25 °F,88 %,W,9 mph,0 mph,29.09 in,0.0 in,Cloudy
2025-01-10,2:52 AM,28 °F,25 °F,88 %,WNW,12 mph,0 mph,29.07 in,0.0 in,Cloudy
2025-01-10,3:48 AM,28 °F,27 °F,93 %,W,8 mph,0 mph,29.08 in,0.0 in,Cloudy
2025-01-10,3:52 AM,28 °F,26 °F,92 %,W,8 mph,0 mph,29.08 in,0.0 in,Light Snow
2025-01-10,4:52 AM,27 °F,24 °F,89 %,WNW,9 mph,0 mph,29.05 in,0.0 in,Light Snow
2025-01-10,5:52 AM,27 °F,23 °F,85 %,NW,13 mph,0 mph,29.06 in,0.0 in,Cloudy
2025-01-10,6:31 AM,26 °F,23 °F,88 %,NNW,8 mph,0 mph,29.07 in,0.0 in,Cloudy
2025-01-10,6:52 AM,26 °F,23 °F,88 %,NW,6 mph,0 mph,29.06 in,0.0 in,Cloudy
2025-01-10,7:52 AM,26 °F,24 °F,92 %,NW,6 mph,0 mph,29.05 in,0.0 in,Cloudy
2025-01-10,8:52 AM,26 °F,24 °F,92 %,WNW,5 mph,0 mph,29.04 in,0.0 in,Mist
2025-01-10,9:52 AM,27 °F,25 °F,92 %,W,3 mph,0 mph,29.03 in,0.0 in,Mist
2025-01-10,10:52 AM,28 °F,26 °F,92 %,W,6 mph,0 mph,29.01 in,0.0 in,Cloudy
2025-01-10,11:52 AM,29 °F,27 °F,92 %,W,7 mph,0 mph,29.00 in,0.0 in,Cloudy
2025-01-10,12:40 PM,30 °F,27 °F,88 %,NW,9 mph,0 mph,28.98 in,0.0 in,Cloudy
2025-01-10,12:52 PM,30 °F,27 °F,88 %,NW,8 mph,0 mph,28.97 in,0.0 in,Cloudy
2025-01-10,1:24 PM,30 °F,27 °F,88 %,NW,8 mph,0 mph,28.95 in,0.0 in,Cloudy
2025-01-10,1:52 PM,31 °F,27 °F,85 %,NW,8 mph,0 mph,28.93 in,0.0 in,Cloudy
2025-01-10,2:52 PM,31 °F,27 °F,85 %,WNW,10 mph,0 mph,28.90 in,0.0 in,Cloudy
2025-01-10,3:04 PM,31 °F,27 °F,85 %,WNW,10 mph,0 mph,28.89 in,0.0 in,Cloudy
2025-01-10,3:52 PM,31 °F,27 °F,85 %,NW,9 mph,0 mph,28.88 in,0.0 in,Cloudy
2025-01-10,4:52 PM,31 °F,27 °F,85 %,WNW,8 mph,0 mph,28.87 in,0.0 in,Cloudy
2025-01-10,5:18 PM,31 °F,27 °F,85 %,WNW,8 mph,0 mph,28.87 in,0.0 in,Cloudy
2025-01-10,5:52 PM,30 °F,26 °F,85 %,NW,7 mph,0 mph,28.86 in,0.0 in,Cloudy
2025-01-10,6:52 PM,29 °F,26 °F,89 %,WNW,9 mph,0 mph,28.86 in,0.0 in,Cloudy
2025-01-10,7:52 PM,28 °F,25 °F,88 %,WNW,9 mph,0 mph,28.85 in,0.0 in,Cloudy
2025-01-10,8:36 PM,28 °F,24 °F,85 %,NW,13 mph,0 mph,28.85 in,0.0 in,Cloudy
2025-01-10,8:52 PM,28 °F,24 °F,85 %,NW,13 mph,0 mph,28.85 in,0.0 in,Cloudy
2025-01-10,9:40 PM,27 °F,23 °F,85 %,NW,9 mph,0 mph,28.85 in,0.0 in,Cloudy
2025-01-10,9:52 PM,27 °F,23 °F,85 %,WNW,9 mph,0 mph,28.85 in,0.0 in,Cloudy
2025-01-10,10:52 PM,26 °F,22 °F,84 %,WNW,13 mph,0 mph,28.84 in,0.0 in,Cloudy
2025-01-10,11:52 PM,25 °F,22 °F,88 %,NW,10 mph,0 mph,28.84 in,0.0 in,Cloudy
2025-01-10,12:52 AM,25 °F,21 °F,85 %,WNW,12 mph,0 mph,28.84 in,0.0 in,Cloudy
2025-01-11,1:52 AM,24 °F,20 °F,84 %,WNW,8 mph,0 mph,28.83 in,0.0 in,Cloudy
2025-01-11,2:52 AM,24 °F,19 °F,81 %,WNW,9 mph,0 mph,28.85 in,0.0 in,Cloudy
2025-01-11,3:52 AM,24 °F,16 °F,71 %,NNW,12 mph,0 mph,28.86 in,0.0 in,Cloudy
2025-01-11,4:52 AM,24 °F,16 °F,71 %,NW,7 mph,0 mph,28.86 in,0.0 in,Cloudy
2025-01-11,5:52 AM,23 °F,17 °F,78 %,NW,3 mph,0 mph,28.86 in,0.0 in,Cloudy
2025-01-11,6:52 AM,22 °F,18 °F,85 %,CALM,0 mph,0 mph,28.86 in,0.0 in,Cloudy
2025-01-11,7:52 AM,22 °F,18 °F,85 %,S,3 mph,0 mph,28.86 in,0.0 in,Cloudy
2025-01-11,8:52 AM,23 °F,18 °F,81 %,SSE,6 mph,0 mph,28.86 in,0.0 in,Cloudy
2025-01-11,9:45 AM,24 °F,18 °F,77 %,SSE,6 mph,0 mph,28.87 in,0.0 in,Mostly Cloudy
2025-01-11,9:52 AM,24 °F,18 °F,77 %,SSE,8 mph,0 mph,28.87 in,0.0 in,Mostly Cloudy
2025-01-11,10:52 AM,26 °F,20 °F,78 %,SSE,9 mph,0 mph,28.88 in,0.0 in,Mostly Cloudy
2025-01-11,11:52 AM,28 °F,21 °F,75 %,S,10 mph,0 mph,28.89 in,0.0 in,Cloudy
2025-01-11,12:52 PM,30 °F,22 °F,72 %,S,15 mph,0 mph,28.87 in,0.0 in,Cloudy
2025-01-11,1:52 PM,30 °F,21 °F,69 %,SSE,12 mph,0 mph,28.84 in,0.0 in,Cloudy
2025-01-11,2:52 PM,30 °F,22 °F,72 %,SSE,14 mph,0 mph,28.82 in,0.0 in,Cloudy
2025-01-11,3:52 PM,31 °F,22 °F,69 %,SSE,15 mph,21 mph,28.81 in,0.0 in,Cloudy
2025-01-11,4:52 PM,31 °F,23 °F,72 %,SSE,12 mph,0 mph,28.80 in,0.0 in,Cloudy
2025-01-11,5:52 PM,31 °F,23 °F,72 %,SSE,13 mph,0 mph,28.79 in,0.0 in,Cloudy
2025-01-11,6:52 PM,30 °F,23 °F,75 %,SE,15 mph,0 mph,28.79 in,0.0 in,Cloudy
2025-01-11,7:52 PM,30 °F,24 °F,79 %,SSE,16 mph,25 mph,28.79 in,0.0 in,Cloudy
2025-01-11,8:52 PM,31 °F,24 °F,76 %,S,14 mph,21 mph,28.80 in,0.0 in,Cloudy
2025-01-11,9:52 PM,31 °F,25 °F,79 %,SSE,12 mph,0 mph,28.79 in,0.0 in,Cloudy
2025-01-11,10:52 PM,31 °F,25 °F,79 %,SSE,12 mph,0 mph,28.79 in,0.0 in,Cloudy
2025-01-11,11:52 PM,30 °F,25 °F,82 %,S,8 mph,0 mph,28.79 in,0.0 in,Partly Cloudy
2025-01-11,12:52 AM,28 °F,24 °F,85 %,S,7 mph,0 mph,28.77 in,0.0 in,Fair
2025-01-12,1:52 AM,26 °F,24 °F,92 %,S,7 mph,0 mph,28.76 in,0.0 in,Mostly Cloudy
2025-01-12,2:28 AM,28 °F,26 °F,92 %,S,5 mph,0 mph,28.75 in,0.0 in,Cloudy
2025-01-12,2:52 AM,29 °F,26 °F,89 %,S,7 mph,0 mph,28.75 in,0.0 in,Cloudy
2025-01-12,3:52 AM,30 °F,26 °F,85 %,S,9 mph,0 mph,28.74 in,0.0 in,Cloudy
2025-01-12,4:21 AM,30 °F,26 °F,85 %,S,7 mph,0 mph,28.74 in,0.0 in,Cloudy
2025-01-12,4:52 AM,30 °F,26 °F,85 %,SSW,10 mph,0 mph,28.74 in,0.0 in,Cloudy
2025-01-12,5:50 AM,30 °F,27 °F,86 %,SW,12 mph,0 mph,28.73 in,0.0 in,Cloudy
2025-01-12,5:52 AM,30 °F,26 °F,85 %,SW,12 mph,0 mph,28.72 in,0.0 in,Cloudy
2025-01-12,6:52 AM,31 °F,28 °F,89 %,SW,13 mph,0 mph,28.74 in,0.0 in,Cloudy
2025-01-12,7:23 AM,32 °F,29 °F,88 %,WSW,12 mph,0 mph,28.75 in,0.0 in,Cloudy
2025-01-12,7:52 AM,32 °F,30 °F,92 %,W,14 mph,0 mph,28.76 in,0.0 in,Cloudy
2025-01-12,8:15 AM,31 °F,27 °F,85 %,W,22 mph,31 mph,28.78 in,0.0 in,Cloudy / Windy
2025-01-12,8:29 AM,30 °F,26 °F,85 %,W,22 mph,29 mph,28.79 in,0.0 in,Cloudy / Windy
2025-01-12,8:36 AM,29 °F,25 °F,85 %,W,21 mph,0 mph,28.79 in,0.0 in,Cloudy / Windy
2025-01-12,8:52 AM,29 °F,24 °F,82 %,W,22 mph,31 mph,28.79 in,0.0 in,Cloudy / Windy
2025-01-12,9:52 AM,27 °F,22 °F,81 %,W,21 mph,0 mph,28.82 in,0.0 in,Cloudy / Windy
2025-01-12,10:52 AM,25 °F,20 °F,81 %,W,24 mph,31 mph,28.86 in,0.0 in,Cloudy / Windy
2025-01-12,11:52 AM,26 °F,20 °F,78 %,W,23 mph,31 mph,28.88 in,0.0 in,Cloudy / Windy
2025-01-12,12:52 PM,26 °F,19 °F,75 %,WNW,22 mph,33 mph,28.89 in,0.0 in,Cloudy / Windy
2025-01-12,1:52 PM,27 °F,18 °F,69 %,WNW,23 mph,33 mph,28.89 in,0.0 in,Cloudy / Windy
2025-01-12,2:52 PM,26 °F,18 °F,71 %,WNW,24 mph,32 mph,28.91 in,0.0 in,Cloudy / Windy
2025-01-12,3:17 PM,26 °F,17 °F,69 %,WNW,23 mph,38 mph,28.93 in,0.0 in,Cloudy / Windy
2025-01-12,3:31 PM,26 °F,17 °F,69 %,WNW,26 mph,37 mph,28.93 in,0.0 in,Cloudy / Windy
2025-01-12,3:52 PM,26 °F,16 °F,66 %,WNW,25 mph,38 mph,28.94 in,0.0 in,Cloudy / Windy
2025-01-12,4:52 PM,24 °F,15 °F,69 %,WNW,24 mph,36 mph,28.97 in,0.0 in,Cloudy / Windy
2025-01-12,5:52 PM,22 °F,13 °F,68 %,NW,21 mph,35 mph,29.01 in,0.0 in,Cloudy / Windy
2025-01-12,6:52 PM,19 °F,10 °F,68 %,WNW,20 mph,0 mph,29.04 in,0.0 in,Mostly Cloudy
2025-01-12,7:52 PM,16 °F,10 °F,77 %,WNW,15 mph,0 mph,29.07 in,0.0 in,Fair
2025-01-12,8:52 PM,15 °F,8 °F,74 %,WNW,15 mph,0 mph,29.10 in,0.0 in,Fair
2025-01-12,9:52 PM,14 °F,7 °F,74 %,WNW,20 mph,29 mph,29.12 in,0.0 in,Fair
2025-01-12,10:52 PM,12 °F,6 °F,77 %,WNW,15 mph,0 mph,29.14 in,0.0 in,Fair
2025-01-12,11:52 PM,11 °F,5 °F,77 %,WNW,18 mph,0 mph,29.15 in,0.0 in,Fair
2025-01-12,12:52 AM,9 °F,4 °F,80 %,WNW,14 mph,0 mph,29.17 in,0.0 in,Fair
2025-01-13,1:52 AM,8 °F,2 °F,76 %,WNW,16 mph,0 mph,29.19 in,0.0 in,Fair
2025-01-13,2:52 AM,8 °F,1 °F,73 %,NW,21 mph,32 mph,29.21 in,0.0 in,Fair / Windy
2025-01-13,3:52 AM,6 °F,1 °F,80 %,WNW,15 mph,0 mph,29.22 in,0.0 in,Fair
2025-01-13,4:52 AM,6 °F,1 °F,80 %,WNW,16 mph,0 mph,29.23 in,0.0 in,Fair
2025-01-13,5:52 AM,5 °F,0 °F,80 %,WNW,12 mph,0 mph,29.23 in,0.0 in,Fair
2025-01-13,6:52 AM,4 °F,0 °F,84 %,W,12 mph,0 mph,29.25 in,0.0 in,Fair
2025-01-13,7:52 AM,3 °F,-1 °F,84 %,W,10 mph,0 mph,29.26 in,0.0 in,Fair
2025-01-13,8:52 AM,3 °F,-1 °F,84 %,W,10 mph,0 mph,29.28 in,0.0 in,Fair
2025-01-13,9:52 AM,7 °F,2 °F,80 %,W,15 mph,0 mph,29.30 in,0.0 in,Fair
2025-01-13,10:52 AM,9 °F,2 °F,73 %,WNW,16 mph,0 mph,29.31 in,0.0 in,Partly Cloudy
2025-01-13,11:52 AM,12 °F,3 °F,67 %,WNW,18 mph,0 mph,29.32 in,0.0 in,Fair
2025-01-13,12:52 PM,14 °F,5 °F,67 %,WNW,17 mph,0 mph,29.29 in,0.0 in,Fair
2025-01-13,1:52 PM,16 °F,6 °F,65 %,W,17 mph,25 mph,29.26 in,0.0 in,Fair
2025-01-13,2:52 PM,17 °F,6 °F,62 %,W,15 mph,0 mph,29.25 in,0.0 in,Fair
2025-01-13,3:52 PM,19 °F,7 °F,59 %,W,16 mph,0 mph,29.24 in,0.0 in,Fair
2025-01-13,4:52 PM,17 °F,6 °F,62 %,W,14 mph,0 mph,29.24 in,0.0 in,Fair
2025-01-13,5:52 PM,14 °F,6 °F,71 %,W,8 mph,0 mph,29.25 in,0.0 in,Fair
2025-01-13,6:52 PM,8 °F,4 °F,83 %,W,7 mph,0 mph,29.25 in,0.0 in,Fair
2025-01-13,7:52 PM,9 °F,4 °F,80 %,W,8 mph,0 mph,29.25 in,0.0 in,Fair
2025-01-13,8:52 PM,9 °F,4 °F,80 %,WSW,3 mph,0 mph,29.24 in,0.0 in,Partly Cloudy
2025-01-13,9:52 PM,12 °F,7 °F,80 %,W,6 mph,0 mph,29.23 in,0.0 in,Mostly Cloudy
2025-01-13,10:52 PM,10 °F,7 °F,87 %,SSW,7 mph,0 mph,29.22 in,0.0 in,Cloudy
2025-01-13,11:52 PM,14 °F,9 °F,80 %,S,6 mph,0 mph,29.22 in,0.0 in,Cloudy
2025-01-13,12:52 AM,16 °F,11 °F,81 %,SW,7 mph,0 mph,29.21 in,0.0 in,Cloudy
2025-01-14,1:52 AM,17 °F,12 °F,81 %,WSW,7 mph,0 mph,29.20 in,0.0 in,Light Snow
2025-01-14,2:01 AM,17 °F,13 °F,84 %,WSW,8 mph,0 mph,29.19 in,0.0 in,Light Snow
2025-01-14,2:08 AM,17 °F,13 °F,84 %,WSW,8 mph,0 mph,29.19 in,0.0 in,Light Snow
2025-01-14,2:41 AM,17 °F,15 °F,92 %,W,9 mph,0 mph,29.20 in,0.0 in,Light Snow
2025-01-14,2:52 AM,17 °F,15 °F,92 %,W,9 mph,0 mph,29.20 in,0.0 in,Light Snow
2025-01-14,3:00 AM,18 °F,15 °F,88 %,W,9 mph,0 mph,29.20 in,0.0 in,Light Snow
2025-01-14,3:09 AM,18 °F,15 °F,88 %,W,12 mph,0 mph,29.20 in,0.0 in,Light Snow
2025-01-14,3:17 AM,18 °F,16 °F,92 %,W,13 mph,0 mph,29.21 in,0.0 in,Light Snow
2025-01-14,3:52 AM,18 °F,15 °F,88 %,NW,15 mph,0 mph,29.22 in,0.0 in,Light Snow
2025-01-14,4:10 AM,16 °F,13 °F,88 %,NNW,26 mph,32 mph,29.23 in,0.0 in,Light Snow / Windy
2025-01-14,4:17 AM,14 °F,10 °F,84 %,N,23 mph,0 mph,29.23 in,0.0 in,Light Snow / Windy
2025-01-14,4:25 AM,14 °F,10 °F,84 %,NNW,22 mph,31 mph,29.24 in,0.0 in,Light Snow / Windy
2025-01-14,4:33 AM,13 °F,9 °F,84 %,NNW,18 mph,30 mph,29.24 in,0.0 in,Light Snow
2025-01-14,4:52 AM,13 °F,9 °F,84 %,NNW,16 mph,25 mph,29.26 in,0.0 in,Light Snow
2025-01-14,5:38 AM,11 °F,6 °F,81 %,NNW,22 mph,28 mph,29.28 in,0.0 in,Light Snow / Windy
2025-01-14,5:43 AM,10 °F,5 °F,80 %,NNW,21 mph,28 mph,29.29 in,0.0 in,Mostly Cloudy / Windy
2025-01-14,5:52 AM,9 °F,3 °F,77 %,NNW,17 mph,0 mph,29.30 in,0.0 in,Partly Cloudy
2025-01-14,6:23 AM,6 °F,2 °F,83 %,NNW,17 mph,0 mph,29.32 in,0.0 in,Partly Cloudy
2025-01-14,6:32 AM,5 °F,1 °F,84 %,NNW,15 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
2025-01-14,6:39 AM,4 °F,0 °F,84 %,NNW,16 mph,0 mph,29.33 in,0.0 in,Partly Cloudy
2025-01-14,6:52 AM,3 °F,-1 °F,84 %,NNW,13 mph,0 mph,29.34 in,0.0 in,Fair
2025-01-14,7:52 AM,0 °F,-4 °F,83 %,NW,10 mph,0 mph,29.37 in,0.0 in,Fair
2025-01-14,8:52 AM,0 °F,-5 °F,79 %,NNW,13 mph,0 mph,29.41 in,0.0 in,Fair
2025-01-14,9:52 AM,0 °F,-5 °F,79 %,NW,14 mph,0 mph,29.43 in,0.0 in,Fair
2025-01-14,10:52 AM,2 °F,-4 °F,76 %,NW,12 mph,0 mph,29.46 in,0.0 in,Fair
2025-01-14,11:52 AM,4 °F,-3 °F,73 %,NW,15 mph,0 mph,29.48 in,0.0 in,Fair
2025-01-14,12:52 PM,5 °F,-2 °F,73 %,NW,14 mph,0 mph,29.48 in,0.0 in,Fair
2025-01-14,1:52 PM,7 °F,-1 °F,70 %,NW,12 mph,0 mph,29.48 in,0.0 in,Fair
2025-01-14,2:52 PM,8 °F,0 °F,70 %,WNW,10 mph,0 mph,29.47 in,0.0 in,Fair
2025-01-14,3:52 PM,9 °F,0 °F,67 %,WNW,10 mph,0 mph,29.49 in,0.0 in,Fair
2025-01-14,4:52 PM,10 °F,0 °F,64 %,WNW,8 mph,0 mph,29.50 in,0.0 in,Fair
2025-01-14,5:52 PM,8 °F,0 °F,70 %,WNW,8 mph,0 mph,29.51 in,0.0 in,Fair
2025-01-14,6:52 PM,2 °F,-2 °F,83 %,W,8 mph,0 mph,29.53 in,0.0 in,Fair
2025-01-14,7:52 PM,1 °F,-3 °F,83 %,W,8 mph,0 mph,29.54 in,0.0 in,Fair
2025-01-14,8:52 PM,0 °F,-3 °F,88 %,W,8 mph,0 mph,29.56 in,0.0 in,Fair
2025-01-14,9:52 PM,0 °F,-4 °F,83 %,W,7 mph,0 mph,29.57 in,0.0 in,Fair
2025-01-14,10:52 PM,0 °F,-4 °F,83 %,W,7 mph,0 mph,29.58 in,0.0 in,Fair
2025-01-14,11:52 PM,0 °F,-4 °F,83 %,NNW,6 mph,0 mph,29.57 in,0.0 in,Fair
2025-01-14,12:52 AM,-1 °F,-4 °F,87 %,NW,6 mph,0 mph,29.56 in,0.0 in,Fair
2025-01-15,1:52 AM,-1 °F,-5 °F,83 %,WNW,7 mph,0 mph,29.55 in,0.0 in,Fair
2025-01-15,2:52 AM,-3 °F,-6 °F,87 %,CALM,0 mph,0 mph,29.55 in,0.0 in,Fair
2025-01-15,3:52 AM,-3 °F,-6 °F,87 %,W,5 mph,0 mph,29.54 in,0.0 in,Fair
2025-01-15,4:52 AM,-3 °F,-6 °F,87 %,W,5 mph,0 mph,29.54 in,0.0 in,Fair
2025-01-15,5:52 AM,-2 °F,-5 °F,87 %,W,3 mph,0 mph,29.54 in,0.0 in,Fair
2025-01-15,6:52 AM,0 °F,-3 °F,88 %,WSW,3 mph,0 mph,29.52 in,0.0 in,Cloudy
2025-01-15,7:52 AM,3 °F,-1 °F,84 %,SW,5 mph,0 mph,29.52 in,0.0 in,Cloudy
2025-01-15,8:52 AM,2 °F,-1 °F,88 %,SSW,6 mph,0 mph,29.50 in,0.0 in,Fair
2025-01-15,9:52 AM,6 °F,3 °F,87 %,S,8 mph,0 mph,29.49 in,0.0 in,Cloudy
2025-01-15,10:52 AM,11 °F,4 °F,73 %,SSW,13 mph,0 mph,29.47 in,0.0 in,Fair
2025-01-15,11:52 AM,14 °F,5 °F,67 %,SW,12 mph,0 mph,29.45 in,0.0 in,Partly Cloudy
2025-01-15,12:52 PM,17 °F,7 °F,65 %,SW,14 mph,0 mph,29.41 in,0.0 in,Fair
2025-01-15,1:52 PM,21 °F,9 °F,60 %,SW,14 mph,0 mph,29.35 in,0.0 in,Cloudy
2025-01-15,2:52 PM,24 °F,9 °F,53 %,SSW,14 mph,21 mph,29.30 in,0.0 in,Partly Cloudy
2025-01-15,3:52 PM,27 °F,12 °F,53 %,SW,14 mph,0 mph,29.26 in,0.0 in,Fair
2025-01-15,4:52 PM,27 °F,15 °F,61 %,SW,15 mph,0 mph,29.24 in,0.0 in,Fair
2025-01-15,5:52 PM,25 °F,14 °F,63 %,SSW,14 mph,0 mph,29.21 in,0.0 in,Fair
2025-01-15,6:52 PM,25 °F,14 °F,63 %,SSW,13 mph,0 mph,29.19 in,0.0 in,Fair
2025-01-15,7:52 PM,25 °F,14 °F,63 %,SSW,15 mph,0 mph,29.15 in,0.0 in,Fair
2025-01-15,8:52 PM,25 °F,15 °F,66 %,SSW,16 mph,0 mph,29.12 in,0.0 in,Cloudy
2025-01-15,9:52 PM,25 °F,16 °F,69 %,SW,18 mph,0 mph,29.09 in,0.0 in,Cloudy
2025-01-15,10:52 PM,24 °F,15 °F,69 %,SW,18 mph,0 mph,29.06 in,0.0 in,Mostly Cloudy
2025-01-15,11:52 PM,23 °F,15 °F,72 %,SW,15 mph,0 mph,29.04 in,0.0 in,Fair
2025-01-15,12:52 AM,23 °F,16 °F,74 %,WSW,14 mph,0 mph,29.02 in,0.0 in,Fair
2025-01-16,1:52 AM,23 °F,18 °F,81 %,W,12 mph,0 mph,29.01 in,0.0 in,Fair
2025-01-16,2:52 AM,23 °F,19 °F,85 %,WSW,14 mph,0 mph,28.99 in,0.0 in,Fair
2025-01-16,3:52 AM,26 °F,22 °F,84 %,W,14 mph,0 mph,28.98 in,0.0 in,Fair
2025-01-16,4:52 AM,25 °F,22 °F,88 %,W,16 mph,0 mph,28.99 in,0.0 in,Fair
2025-01-16,5:52 AM,28 °F,24 °F,85 %,WNW,17 mph,0 mph,28.99 in,0.0 in,Fair
2025-01-16,6:52 AM,28 °F,24 °F,85 %,WNW,18 mph,0 mph,29.00 in,0.0 in,Fair
2025-01-16,7:52 AM,27 °F,24 °F,89 %,WNW,15 mph,0 mph,29.03 in,0.0 in,Fair
2025-01-16,8:52 AM,26 °F,24 °F,92 %,WNW,15 mph,0 mph,29.05 in,0.0 in,Fair
2025-01-16,9:52 AM,30 °F,26 °F,85 %,WNW,18 mph,29 mph,29.09 in,0.0 in,Fair
2025-01-16,10:52 AM,33 °F,27 °F,78 %,NW,23 mph,33 mph,29.10 in,0.0 in,Fair / Windy
2025-01-16,11:52 AM,36 °F,27 °F,70 %,NW,20 mph,28 mph,29.10 in,0.0 in,Fair
2025-01-16,12:52 PM,37 °F,28 °F,70 %,NW,17 mph,0 mph,29.10 in,0.0 in,Partly Cloudy
2025-01-16,1:10 PM,38 °F,27 °F,65 %,WNW,18 mph,30 mph,29.10 in,0.0 in,Mostly Cloudy
2025-01-16,1:52 PM,38 °F,27 °F,65 %,NW,18 mph,29 mph,29.09 in,0.0 in,Mostly Cloudy
2025-01-16,2:40 PM,41 °F,27 °F,57 %,WNW,20 mph,30 mph,29.07 in,0.0 in,Partly Cloudy
2025-01-16,2:52 PM,41 °F,27 °F,57 %,WNW,22 mph,0 mph,29.07 in,0.0 in,Fair / Windy
2025-01-16,3:52 PM,40 °F,26 °F,58 %,NW,15 mph,25 mph,29.07 in,0.0 in,Fair
2025-01-16,4:52 PM,38 °F,26 °F,62 %,WNW,9 mph,0 mph,29.07 in,0.0 in,Fair
2025-01-16,5:52 PM,33 °F,27 °F,78 %,W,8 mph,0 mph,29.07 in,0.0 in,Fair
2025-01-16,6:52 PM,29 °F,25 °F,85 %,WSW,8 mph,0 mph,29.07 in,0.0 in,Fair
2025-01-16,7:52 PM,29 °F,26 °F,89 %,WSW,7 mph,0 mph,29.07 in,0.0 in,Fair
2025-01-16,8:52 PM,26 °F,24 °F,92 %,WSW,6 mph,0 mph,29.05 in,0.0 in,Fair
2025-01-16,9:52 PM,25 °F,24 °F,96 %,SSW,3 mph,0 mph,29.05 in,0.0 in,Fair
2025-01-16,10:52 PM,24 °F,23 °F,96 %,SSE,3 mph,0 mph,29.03 in,0.0 in,Fair
2025-01-16,11:52 PM,24 °F,22 °F,91 %,SSE,5 mph,0 mph,29.02 in,0.0 in,Fair
2025-01-16,12:52 AM,26 °F,23 °F,88 %,SSE,6 mph,0 mph,28.99 in,0.0 in,Fair
2025-01-17,1:52 AM,25 °F,22 °F,88 %,SSE,7 mph,0 mph,28.96 in,0.0 in,Fair
2025-01-17,2:52 AM,24 °F,21 °F,88 %,S,6 mph,0 mph,28.92 in,0.0 in,Fair
2025-01-17,3:52 AM,26 °F,23 °F,88 %,SSE,10 mph,0 mph,28.88 in,0.0 in,Fair
2025-01-17,4:52 AM,29 °F,25 °F,85 %,S,10 mph,0 mph,28.85 in,0.0 in,Fair
2025-01-17,5:52 AM,30 °F,25 °F,82 %,S,14 mph,0 mph,28.80 in,0.0 in,Fair
2025-01-17,6:52 AM,31 °F,26 °F,82 %,S,15 mph,0 mph,28.77 in,0.0 in,Fair
2025-01-17,7:52 AM,32 °F,26 °F,79 %,S,14 mph,23 mph,28.72 in,0.0 in,Fair
2025-01-17,8:52 AM,33 °F,27 °F,78 %,S,18 mph,28 mph,28.67 in,0.0 in,Fair
2025-01-17,9:52 AM,36 °F,28 °F,73 %,S,24 mph,33 mph,28.65 in,0.0 in,Fair / Windy
2025-01-17,10:52 AM,40 °F,29 °F,65 %,S,18 mph,36 mph,28.64 in,0.0 in,Fair
2025-01-17,11:52 AM,45 °F,30 °F,56 %,SSW,21 mph,0 mph,28.64 in,0.0 in,Fair / Windy
2025-01-17,12:52 PM,49 °F,30 °F,48 %,SW,17 mph,0 mph,28.63 in,0.0 in,Fair
2025-01-17,1:52 PM,51 °F,30 °F,44 %,SSW,16 mph,0 mph,28.59 in,0.0 in,Fair
2025-01-17,2:52 PM,53 °F,30 °F,41 %,SW,14 mph,0 mph,28.56 in,0.0 in,Fair
2025-01-17,3:52 PM,52 °F,29 °F,41 %,W,17 mph,0 mph,28.58 in,0.0 in,Fair
2025-01-17,4:52 PM,47 °F,31 °F,54 %,NW,14 mph,0 mph,28.60 in,0.0 in,Fair
2025-01-17,5:52 PM,40 °F,30 °F,68 %,WNW,9 mph,0 mph,28.62 in,0.0 in,Fair
2025-01-17,6:52 PM,38 °F,30 °F,73 %,WNW,13 mph,0 mph,28.64 in,0.0 in,Fair
2025-01-17,7:52 PM,37 °F,27 °F,67 %,NNW,16 mph,0 mph,28.68 in,0.0 in,Fair
2025-01-17,8:52 PM,35 °F,27 °F,72 %,NW,12 mph,0 mph,28.70 in,0.0 in,Mostly Cloudy
2025-01-17,9:52 PM,34 °F,24 °F,67 %,NNW,23 mph,36 mph,28.74 in,0.0 in,Cloudy / Windy
2025-01-17,10:52 PM,32 °F,23 °F,69 %,NNW,18 mph,28 mph,28.77 in,0.0 in,Cloudy
2025-01-17,11:52 PM,30 °F,20 °F,66 %,NNW,25 mph,33 mph,28.79 in,0.0 in,Partly Cloudy / Windy
2025-01-17,12:52 AM,27 °F,18 °F,69 %,NNW,23 mph,37 mph,28.82 in,0.0 in,Fair / Windy
2025-01-18,1:52 AM,25 °F,16 °F,69 %,NNW,23 mph,32 mph,28.85 in,0.0 in,Fair / Windy
2025-01-18,2:52 AM,23 °F,15 °F,72 %,NW,22 mph,37 mph,28.88 in,0.0 in,Fair / Windy
